x1,x2,max_probability,probability_margin_top2,predicted_class
-0.47374749498997915,-11.114228456913827,0.993337894938675,0.049181951153261516,omega4
-0.4330661322645284,-11.114228456913827,0.9928332882193515,0.04630837226022322,omega4
-0.39238476953907764,-11.114228456913827,0.9922907577829679,0.04349191452464318,omega4
-0.3517034068136269,-11.114228456913827,0.9917075000428954,0.04072641632117957,omega4
-0.31102204408817613,-11.114228456913827,0.9910805114547478,0.03800559638394774,omega4
-0.2703406813627254,-11.114228456913827,0.9904065754031811,0.03532304220450755,omega4
-0.22965931863727462,-11.114228456913827,0.9896822484119396,0.032672197356201194,omega4
-0.1889779559118221,-11.114228456913827,0.9889038456730649,0.030046347774413062,omega4
-0.14829659318637134,-11.114228456913827,0.9880674258975192,0.027438607027080897,omega4
-0.10761523046092059,-11.114228456913827,0.9871687754971502,0.024841900615855783,omega4
-0.06693386773546983,-11.114228456913827,0.9862033921171196,0.022248949355860748,omega4
-0.026252505010019078,-11.114228456913827,0.9851664675488446,0.019652251891272177,omega4
0.014428857715431676,-11.114228456913827,0.9840528700663915,0.017044066415208392,omega4
0.05511022044088243,-11.114228456913827,0.9828571262443458,0.01441639167587383,omega4
0.09579158316633318,-11.114228456913827,0.9815734023327488,0.011760947366890595,omega4
0.13647294589178394,-11.114228456913827,0.9801954852849795,0.009069154018499614,omega4
0.1771543086172347,-11.114228456913827,0.9787167635577956,0.0063321125281544655,omega4
0.21783567134268544,-11.114228456913827,0.9771302078293862,0.0035405834942345837,omega4
0.258517034068138,-11.114228456913827,0.975428351811548,0.000684966545486887,omega4
0.29919839679358873,-11.114228456913827,0.9758479934746068,0.0022447201083707347,omega2
0.3398797595190395,-11.114228456913827,0.9769054358174422,0.005258859642420677,omega2
0.38056112224449024,-11.114228456913827,0.9779176280474015,0.008368255794778179,omega2
0.421242484969941,-11.114228456913827,0.9788864165501707,0.011584150907342328,omega2
0.46192384769539174,-11.114228456913827,0.9798135801152933,0.01491824242846762,omega2
0.5026052104208425,-11.114228456913827,0.9807008317319269,0.018382697421685967,omega2
0.5432865731462933,-11.114228456913827,0.9815498204006894,0.02199016456494496,omega2
0.583967935871744,-11.114228456913827,0.982362132953808,0.025753783061147395,omega2
0.6246492985971948,-11.114228456913827,0.9831392958765738,0.029687187813673632,omega2
0.6653306613226455,-11.114228456913827,0.9838827771238694,0.03380451015099717,omega2
0.7060120240480963,-11.114228456913827,0.9845939879262187,0.03812037331365592,omega2
0.7466933867735488,-11.114228456913827,0.9852742845804491,0.04264988184641905,omega2
0.7873747494989995,-11.114228456913827,0.9859249702206552,0.04740860397059288,omega2
0.8280561122244503,-11.114228456913827,0.9865472965656866,0.05241254594868783,omega2
0.8687374749499011,-11.114228456913827,0.987142465639886,0.057678117399373674,omega2
0.9094188376753518,-11.114228456913827,0.9877116314642628,0.0632220864786407,omega2
0.9501002004008026,-11.114228456913827,0.988255901715698,0.069061523817876,omega2
0.9907815631262533,-11.114228456913827,0.9887763393521646,0.07521373410638477,omega2
1.031462925851704,-11.114228456913827,0.9892739642022848,0.0816961742304857,omega2
1.0721442885771548,-11.114228456913827,0.9897497545178693,0.08852635694010724,omega2
1.1128256513026056,-11.114228456913827,0.9902046484883548,0.09572173911352166,omega2
-1.0026052104208407,-11.071342685370741,0.9972448553217595,0.09655493282743122,omega4
-0.96192384769539,-11.071342685370741,0.9970352896413389,0.09231859665335818,omega4
-0.9212424849699392,-11.071342685370741,0.9968098346746971,0.08821307707391524,omega4
-0.8805611222444885,-11.071342685370741,0.9965672937425606,0.08423316285120452,omega4
-0.8398797595190377,-11.071342685370741,0.9963063813088848,0.08037355475767471,omega4
-0.799198396793587,-11.071342685370741,0.9960257165834271,0.07662886988958184,omega4
-0.7585170340681362,-11.071342685370741,0.9957238166955376,0.07299364463549796,omega4
-0.7178356713426854,-11.071342685370741,0.9953990894155694,0.0694623363087441,omega4
-0.6771543086172329,-11.071342685370741,0.9950498253998861,0.06602932345507517,omega4
-0.6364729458917822,-11.071342685370741,0.9946741899351789,0.06268890484887735,omega4
-0.5957915831663314,-11.071342685370741,0.9942702141577808,0.059435297192725334,omega4
