family,parameter_name,parameter_value,alpha,epsilon,gamma,seed,episode,steps
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,40,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,41,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,42,82
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,43,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,44,41
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,45,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,46,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,47,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,48,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,49,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,50,66
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,51,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,52,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,53,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,54,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,55,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,56,42
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,57,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,58,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,59,60
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,60,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,61,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,62,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,63,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,64,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,65,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,66,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,67,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,68,22
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,69,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,70,38
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,71,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,72,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,73,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,74,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,75,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,76,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,77,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,78,52
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,79,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,80,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,81,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,82,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,83,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,84,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,85,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,86,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,87,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,88,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,89,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,90,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,91,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,92,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,93,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,94,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,95,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,96,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,97,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,98,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,99,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,42,100,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,1,1458
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,2,293
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,3,211
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,4,30
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,5,53
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,6,57
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,7,39
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,8,62
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,9,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,10,58
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,11,46
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,12,59
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,13,112
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,14,72
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,15,101
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,16,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,17,39
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,18,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,19,83
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,20,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,21,41
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,22,63
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,23,39
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,24,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,25,30
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,26,37
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,27,76
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,28,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,29,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,30,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,31,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,32,46
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,33,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,34,37
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,35,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,36,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,37,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,38,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,39,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,40,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,41,35
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,42,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,43,40
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,44,60
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,45,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,46,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,47,72
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,48,36
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,49,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,50,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,51,57
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,52,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,53,31
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,54,44
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,55,32
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,56,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,57,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,58,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,59,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,60,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,61,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,62,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,63,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,64,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,65,26
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,66,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,67,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,68,19
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,69,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,70,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,71,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,72,28
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,73,23
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,74,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,75,18
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,76,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,77,17
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,78,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,79,22
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,80,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,81,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,82,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,83,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,84,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,85,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,86,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,87,33
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,88,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,89,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,90,34
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,91,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,92,21
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,93,24
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,94,29
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,95,27
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,96,67
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,97,22
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,98,25
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,99,20
sarsa_lambda,lambda,0.500,0.500,0.100,0.990,123,100,17
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,1,7861
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,2,796
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,3,51
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,4,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,5,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,6,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,7,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,8,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,9,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,10,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,11,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,12,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,13,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,14,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,15,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,16,38
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,17,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,18,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,19,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,20,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,21,34
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,22,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,23,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,24,28
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,25,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,26,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,27,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,28,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,29,29
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,30,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,31,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,32,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,33,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,34,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,35,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,36,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,37,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,38,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,39,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,40,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,41,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,42,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,43,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,44,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,45,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,46,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,47,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,48,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,49,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,50,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,51,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,52,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,53,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,54,64
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,55,29
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,56,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,57,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,58,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,59,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,60,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,61,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,62,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,63,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,64,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,65,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,66,161
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,67,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,68,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,69,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,70,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,71,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,72,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,73,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,74,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,75,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,76,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,77,37
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,78,38
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,79,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,80,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,81,767
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,82,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,83,30
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,84,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,85,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,86,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,87,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,88,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,89,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,90,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,91,30
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,92,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,93,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,94,33
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,95,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,96,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,97,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,98,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,99,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,13,100,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,1,4878
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,2,146
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,3,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,4,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,5,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,6,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,7,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,8,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,9,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,10,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,11,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,12,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,13,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,14,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,15,39
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,16,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,17,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,18,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,19,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,20,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,21,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,22,39
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,23,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,24,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,25,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,26,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,27,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,28,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,29,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,30,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,31,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,32,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,33,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,34,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,35,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,36,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,37,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,38,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,39,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,40,49
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,41,67
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,42,34
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,43,27
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,44,134
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,45,365
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,46,36
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,47,57
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,48,34
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,49,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,50,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,51,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,52,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,53,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,54,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,55,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,56,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,57,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,58,63
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,59,72
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,60,99
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,61,50
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,62,53
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,63,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,64,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,65,49
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,66,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,67,48
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,68,39
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,69,240
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,70,1437
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,71,40
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,72,107
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,73,49
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,74,43
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,75,49
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,76,28
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,77,36
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,78,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,79,40
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,80,45
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,81,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,82,36
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,83,34
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,84,46
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,85,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,86,30
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,87,36
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,88,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,89,25
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,90,28
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,91,5485
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,92,320
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,93,99
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,94,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,95,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,96,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,97,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,98,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,99,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,42,100,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,1,14334
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,2,30
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,3,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,4,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,5,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,6,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,7,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,8,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,9,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,10,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,11,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,12,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,13,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,14,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,15,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,16,34
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,17,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,18,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,19,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,20,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,21,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,22,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,23,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,24,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,25,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,26,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,27,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,28,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,29,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,30,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,31,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,32,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,33,66
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,34,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,35,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,36,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,37,19
